chr	start	end	startCpG	endCpG	target	name	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
chr6	170111044	170111143	10811057	10811062	Blood-NK	chr6:170111044-170111143	U	0.043	0.0	0.01	0.0	0.017	0.931	0.081	0.103	0.0	0.0	0.033	0.051	0.037	0.007	0.0	0.091	0.0	0.0	0.008	0.0	0.0	0.1	0.009	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.015	0.061	0.0
chr6	170446956	170447184	10818819	10818824	Bone-Osteob	chr6:170446956-170447184	U	0.0	0.0	0.0	0.0	0.0	0.037	0.007	1.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.235	0.0	0.0	0.042	0.0	0.0	0.053	0.012	0.019	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.029	NA	0.0	0.083	0.0	0.0	0.0
chr7	253731	253847	10828644	10828652	Prostate-Ep	chr7:253731-253847	U	0.017	0.22	0.021	0.0	0.002	0.02	0.014	0.0	0.009	0.32	0.015	0.022	0.0	0.0	0.24	0.163	0.008	0.0	0.004	0.122	0.0	0.0	0.187	0.0	0.0	0.025	0.18	0.006	0.021	0.0	0.0	0.009	0.0	0.0	0.0	0.931	0.604	0.0	0.0	0.0
chr7	253893	254159	10828653	10828670	Prostate-Ep	chr7:253893-254159	U	0.0	0.246	0.0	0.0	0.001	0.0	0.004	0.0	0.012	0.286	0.0	0.016	0.0	0.002	0.164	0.082	0.012	0.0	0.0	0.133	0.0	0.006	0.188	0.0	0.0	0.004	0.15	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.944	0.429	0.0	0.018	0.0
chr7	254175	254388	10828670	10828680	Prostate-Ep	chr7:254175-254388	U	0.0	0.208	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.364	0.0	0.0	0.0	0.0	0.125	0.055	0.0	0.0	0.0	0.102	0.0	0.0	0.195	0.0	0.0	0.0	0.028	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.914	0.0	0.0	0.0	0.0
chr7	2000310	2000555	10884750	10884760	Blood-NK	chr7:2000310-2000555	U	0.005	0.0	0.031	0.014	0.005	0.782	0.028	0.019	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.062	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	2007249	2007410	10884975	10884988	Heart-Cardio	chr7:2007249-2007410	U	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.001	0.945	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.005	0.0
chr7	2028120	2028318	10885555	10885571	Gallbladder	chr7:2028120-2028318	U	0.006	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.003	0.0	0.0	0.002	0.0	0.017	0.0	0.818	0.002	0.0	0.005	0.0	0.002	0.0	0.0	0.0	0.008	0.005	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.004	0.0
chr7	2213848	2214406	10891016	10891035	Heart-Cardio	chr7:2213848-2214406	U	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.0	0.002	0.856	0.002	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.002	0.003
chr7	2244847	2244977	10891915	10891925	Blood-Mono+Macro	chr7:2244847-2244977	U	0.05	0.005	0.066	0.073	0.604	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.031	0.006	0.0	0.0	0.002	0.0	0.0	0.002	0.013	0.0	0.0	0.01	0.017	0.0	0.004	0.0	0.0	0.0	0.0	0.083	0.0	0.053	0.0	0.0	0.0
chr7	2329372	2329526	10894433	10894440	Eryth-prog	chr7:2329372-2329526	U	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.926	0.0	0.0	0.002	0.002	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.02	0.004	0.0	0.0
chr7	2375812	2376033	10895608	10895615	Pancreas-Acinar	chr7:2375812-2376033	U	0.007	0.0	0.0	0.0	0.0	0.023	0.003	0.051	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.012	0.0	0.0	0.0	0.002	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.944	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.005	0.014	0.0
chr7	3461942	3462236	10916888	10916895	Blood-T	chr7:3461942-3462236	U	0.02	0.014	0.018	0.011	0.036	0.386	0.929	0.042	0.0	0.0	0.0	0.122	0.048	0.015	0.0	0.348	0.0	0.0	0.007	0.026	0.0	0.057	0.018	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	0.0	0.042	0.0
chr7	3998749	3999142	10923141	10923151	Heart-Fibro	chr7:3998749-3999142	U	0.0	0.0	0.0	0.017	0.002	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.008	0.0	0.139	0.0	0.0	0.004	0.0	0.005	0.777	0.01	0.0	0.0	0.0	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.041	0.0
chr7	5584214	5584461	10957899	10957904	Adipocytes	chr7:5584214-5584461	U	0.882	0.022	0.029	0.0	0.0	0.0	0.006	0.5	0.0	0.0	0.014	0.143	0.364	0.106	0.0	0.455	0.0	0.0	0.032	0.0	0.0	0.483	0.013	0.0	0.0	0.0	0.031	0.19	0.13	0.206	0.0	0.042	0.0	0.0	0.0	0.0	0.167	0.095	0.319	0.0
chr7	6180504	6180921	10969765	10969773	Pancreas-Delta	chr7:6180504-6180921	U	0.007	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.031	0.0	0.0	0.004	0.0	0.0	0.0	0.003	0.0	0.015	0.0	0.022	0.0	0.0	0.005	0.0	0.0	0.702	0.0	0.0	0.005	0.0	0.0	0.005	0.0
chr7	6226802	6227125	10970401	10970417	Dermal-Fibro	chr7:6226802-6227125	U	0.083	0.004	0.004	0.0	0.002	0.012	0.004	0.031	0.014	0.012	0.002	0.088	0.612	0.02	0.015	0.044	0.0	0.0	0.006	0.006	0.013	0.029	0.002	0.008	0.0	0.0	0.073	0.004	0.005	0.004	0.0	0.0	0.0	0.01	0.0	0.004	0.065	0.003	0.057	0.0
chr7	6913061	6913300	10985259	10985269	Bone-Osteob	chr7:6913061-6913300	U	0.005	0.0	0.004	0.0	0.0	0.0	0.002	0.935	0.03	0.031	0.002	0.015	0.022	0.003	0.013	0.168	0.0	0.0	0.0	0.008	0.017	0.011	0.002	0.0	0.0	0.0	0.074	0.045	0.0	0.004	0.006	0.0	0.0	0.0	0.0	0.0	0.038	0.0	0.016	0.005
chr7	12544337	12544437	11022298	11022303	Kidney-Ep	chr7:12544337-12544437	U	0.0	0.0	0.021	0.0	0.008	0.0	0.042	0.077	0.0	0.0	0.015	0.023	0.0	0.014	0.0	0.175	0.0	0.0	0.0	0.031	0.0	0.018	0.905	0.047	0.0	0.066	0.0	0.0	0.212	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
chr7	15077511	15077713	11039561	11039575	Dermal-Fibro	chr7:15077511-15077713	U	0.097	0.0	0.016	0.014	0.015	0.0	0.007	0.024	0.0	0.026	0.011	0.037	0.581	0.019	0.0	0.149	0.027	0.0	0.007	0.009	0.006	0.038	0.021	0.012	0.011	0.0	0.005	0.019	0.023	0.024	0.008	0.01	0.022	0.009	0.0	0.013	0.014	0.006	0.016	0.009
chr7	24865392	24865654	11115788	11115794	Oligodend	chr7:24865392-24865654	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.933	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	31030952	31031258	11178995	11179020	Dermal-Fibro	chr7:31030952-31031258	U	0.103	0.01	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.029	1.0	0.002	0.019	0.076	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0
chr7	35530282	35530476	11214856	11214865	Heart-Fibro	chr7:35530282-35530476	U	0.017	0.01	0.008	0.0	0.005	0.0	0.001	0.0	0.0	0.0	0.0	0.012	0.0	0.025	0.0	0.149	0.0	0.0	0.0	0.0	0.013	0.631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.065	0.0
chr7	36610815	36611114	11225386	11225393	Dermal-Fibro	chr7:36610815-36611114	U	0.376	0.005	0.005	0.0	0.004	0.0	0.0	0.086	0.033	0.0	0.0	0.023	0.975	0.046	0.0	0.12	0.0	0.0	0.011	0.02	0.0	0.113	0.003	0.01	0.0	0.006	0.048	0.012	0.0	0.0	0.016	0.01	0.0	0.0	0.0	0.037	0.277	0.005	0.194	0.0
chr7	44934331	44934676	11301373	11301378	Bladder-Ep	chr7:44934331-44934676	U	0.02	0.805	0.0	0.0	0.005	0.0	0.002	0.0	0.0	0.025	0.014	0.0	0.027	0.006	0.0	0.141	0.0	0.0	0.037	0.003	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.078	0.041	0.013	0.036	0.0
chr7	54833409	54833522	11384575	11384584	Ovary-Ep	chr7:54833409-54833522	U	0.022	0.014	0.0	0.013	0.026	0.025	0.023	0.059	0.09	0.126	0.0	0.0	0.0	0.004	0.0	0.176	0.131	0.0	0.06	0.027	0.029	0.033	0.175	0.088	0.0	0.015	0.039	0.045	0.882	0.059	0.031	0.045	0.0	0.052	0.0	0.0	0.0	0.0	0.005	0.095
chr7	65251208	65251412	11512761	11512770	Lung-Ep-Bron	chr7:65251208-65251412	U	0.026	0.009	0.022	0.086	0.026	0.041	0.025	0.0	0.021	0.023	0.019	0.018	0.0	0.017	0.019	0.169	0.028	0.018	0.019	0.023	0.011	0.011	0.013	0.01	0.119	0.916	0.056	0.019	0.044	0.015	0.029	0.0	0.008	0.012	0.0	0.005	0.012	0.031	0.028	0.015
chr7	65251435	65251492	11512770	11512775	Lung-Ep-Bron	chr7:65251435-65251492	U	0.009	0.0	0.038	0.021	0.024	0.022	0.009	0.0	0.02	0.012	0.013	0.046	0.0	0.027	0.0	0.187	0.01	0.0	0.015	0.018	0.0	0.058	0.022	0.013	0.082	0.882	0.015	0.0	0.01	0.027	0.014	0.0	0.0	0.011	0.0	0.017	0.034	0.023	0.058	0.071
chr7	66473604	66473834	11527659	11527667	Colon-Ep	chr7:66473604-66473834	U	0.0	0.01	0.005	0.0	0.004	0.0	0.001	0.0	0.0	0.0	0.956	0.0	0.0	0.004	0.0	0.038	0.0	0.0	0.0	0.004	0.0	0.0	0.01	0.0	0.0	0.0	0.002	0.0	0.018	0.0	0.0	0.009	0.0	0.0	0.091	0.005	0.0	0.03	0.005	0.009
chr7	66609963	66610098	11530147	11530155	Lung-Ep-Alveo	chr7:66609963-66610098	U	0.0	0.034	0.0	0.0	0.002	0.0	0.0	0.024	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.845	0.006	0.003	0.0	0.007	0.006	0.0	0.012	0.0	0.0	0.0	0.006	0.0	0.005	0.006	0.018
chr7	73993449	73993800	11621419	11621436	Colon-Ep	chr7:73993449-73993800	U	0.0	0.003	0.003	0.0	0.011	0.0	0.001	0.013	0.0	0.0	0.92	0.013	0.0	0.001	0.0	0.077	0.0	0.0	0.001	0.002	0.003	0.0	0.002	0.0	0.0	0.015	0.0	0.0	0.0	0.006	0.004	0.015	0.005	0.0	0.0	0.006	0.0	0.044	0.008	0.0
chr7	74709954	74710428	11635935	11635942	Liver-Hep	chr7:74709954-74710428	U	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.059	0.0	0.009	0.0	0.0	0.004	0.0	0.031	0.0	0.0	0.0	0.03	0.0	0.015	0.009	0.893	0.0	0.0	0.0	0.041	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0
chr7	75094341	75095449	11643451	11643486	Head-Neck-Ep	chr7:75094341-75095449	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1	0.0	NA	0.0	0.705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	77237143	77237247	11677122	11677128	Blood-Mono+Macro	chr7:77237143-77237247	U	0.062	0.0	0.0	0.009	0.716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.002	0.015	0.0	0.0	0.004	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.013	0.0
chr7	88011307	88011527	11745942	11745951	Kidney-Ep	chr7:88011307-88011527	U	0.0	0.0	0.011	0.0	0.0	0.0	0.005	0.048	0.0	0.007	0.005	0.0	0.0	0.007	0.019	0.146	0.0	0.0	0.003	0.007	0.0	0.053	0.831	0.006	0.008	0.004	0.004	0.004	0.019	0.008	0.006	0.0	0.0	0.004	0.0	0.004	0.0	0.011	0.047	0.012
chr7	95607776	95608136	11795014	11795019	Adipocytes	chr7:95607776-95608136	U	1.0	0.071	0.0	0.0	0.087	0.0	0.0	1.0	0.0	0.0	0.083	0.0	0.0	0.115	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.267	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.308	0.0
chr7	97779325	97779429	11811180	11811185	Bladder-Ep	chr7:97779325-97779429	U	0.0	0.885	0.008	0.03	0.007	0.0	0.001	0.027	0.0	0.01	0.0	0.012	0.04	0.004	0.0	0.268	0.0	0.0	0.005	0.003	0.0	0.101	0.0	0.0	0.006	0.008	0.0	0.009	0.0	0.008	0.01	0.0	0.0	0.0	0.0	0.163	0.0	0.0	0.064	0.0
chr7	98212279	98212508	11817349	11817373	Pancreas-Acinar	chr7:98212279-98212508	U	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.002	0.0	0.018	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.96	0.0	0.0	0.015	0.024	0.0	0.0	0.0	0.0	0.0	0.008
chr7	98314656	98314867	11819949	11819959	Blood-B	chr7:98314656-98314867	U	0.0	0.0	0.958	0.0	0.033	0.0	0.009	0.0	0.007	0.0	0.0	0.2	0.0	0.03	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.022	0.0
chr7	100535288	100535445	11856271	11856277	Eryth-prog	chr7:100535288-100535445	U	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.019	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.98	0.0	0.0	0.004	0.0	0.0	0.033	0.0	0.004	0.006	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.015	0.0	0.019	0.01
chr7	100970763	100970929	11867063	11867074	Colon-Ep	chr7:100970763-100970929	U	0.0	0.039	0.016	0.0	0.015	0.027	0.018	0.036	0.0	0.0	0.958	0.0	0.0	0.008	0.032	0.182	0.009	0.0	0.006	0.002	0.021	0.016	0.023	0.0	0.007	0.015	0.006	0.0	0.015	0.006	0.028	0.0	0.013	0.025	0.0	0.007	0.0	0.0	0.017	0.0
chr7	101234302	101234647	11872788	11872801	Small-Int-Ep	chr7:101234302-101234647	U	0.004	0.0	0.004	0.0	0.002	0.0	0.002	0.0	0.0	0.005	0.006	0.006	0.0	0.002	0.015	0.014	0.0	0.167	0.014	0.011	0.0	0.004	0.0	0.0	0.003	0.028	0.002	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.003	0.015	0.921	0.003	0.0
chr7	101932217	101932429	11886124	11886132	Pancreas-Delta	chr7:101932217-101932429	U	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.095	0.042	0.026	0.019	0.0	0.002	0.002	0.043	0.0	0.002	0.0	0.0	0.0	0.055	0.0	0.012	0.008	0.066	0.374	0.994	0.31	0.0	0.0	0.0	0.0	0.0	0.0
chr7	101932471	101932957	11886133	11886144	Pancreas-Delta	chr7:101932471-101932957	U	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.002	0.0	0.044	0.0	0.0	0.0	0.003	0.0	0.005	0.007	0.0	0.0	0.0	0.053	0.0	0.0	0.0	0.0	0.168	0.879	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	102009289	102009540	11887623	11887631	Head-Neck-Ep	chr7:102009289-102009540	U	0.0	0.009	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.155	0.17	0.0	0.0	0.0	0.38	0.017	0.007	0.0	0.002	0.974	0.0	0.006	0.0	0.004	0.013	0.177	0.0	0.012	0.007	0.0	0.0	0.0	0.0	0.007	0.0	0.016	0.0	0.078	0.006	0.0
chr7	105565330	105565591	11927075	11927080	Oligodend	chr7:105565330-105565591	U	0.009	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.058	0.0	0.0	0.002	0.002	0.008	0.0	0.007	0.0	0.0	0.0	0.084	0.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0
chr7	107028249	107028462	11940375	11940382	Blood-Mono+Macro	chr7:107028249-107028462	U	0.093	0.027	0.02	0.05	0.793	0.0	0.003	0.0	0.0	0.0	0.007	0.042	0.0	0.0	0.0	0.008	0.0	0.0	0.005	0.005	0.015	0.019	0.0	0.009	0.0	0.007	0.003	0.008	0.0	0.0	0.02	0.0	0.024	0.024	0.0	0.0	0.026	0.006	0.0	0.0
chr7	108210963	108211502	11950684	11950692	Head-Neck-Ep	chr7:108210963-108211502	U	0.0	0.027	0.0	0.0	0.014	0.0	0.034	0.0	0.0	0.023	0.016	0.0	0.0	0.004	0.062	0.298	0.0	0.053	0.007	0.933	0.0	0.0	0.009	0.0	0.015	0.0	0.045	0.024	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.054	0.014	0.092	0.024
chr7	110919596	110919899	11966405	11966410	Head-Neck-Ep	chr7:110919596-110919899	U	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.667	0.286	0.0	NA	0.03	0.808	0.3	0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.091	0.0
chr7	111731160	111731527	11971498	11971511	Pancreas-Beta	chr7:111731160-111731527	U	0.004	0.0	0.003	0.007	0.006	0.033	0.014	0.0	0.0	0.0	0.0	0.01	0.0	0.001	0.0	0.187	0.0	0.0	0.002	0.007	0.01	0.01	0.002	0.002	0.003	0.0	0.054	0.006	0.003	0.027	0.175	0.911	0.147	0.0	0.0	0.0	0.006	0.0	0.005	0.0
chr7	119360065	119360133	12018803	12018809	Oligodend	chr7:119360065-119360133	U	0.0	0.0	0.0	0.009	0.003	0.011	0.003	0.0	0.0	0.0	0.008	0.0	0.0	0.007	0.0	0.132	0.009	0.0	0.023	0.002	0.0	0.066	0.004	0.005	0.0	0.0	0.035	0.885	0.007	0.0	0.034	0.0	0.0	0.0	0.0	0.008	0.016	0.018	0.029	0.0
chr7	123870684	123870788	12046001	12046006	Fallopian-Ep	chr7:123870684-123870788	U	0.012	0.0	0.0	0.0	0.006	0.013	0.008	0.0	0.0	0.0	0.0	0.016	0.045	0.014	0.0	0.195	0.767	0.0	0.0	0.003	0.0	0.08	0.0	0.0	0.007	0.0	0.038	0.007	0.027	0.008	0.012	0.0	0.0	0.0	0.0	0.008	0.031	0.015	0.068	0.02
chr7	128030117	128030409	12071531	12071544	Neuron	chr7:128030117-128030409	U	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.678	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	128030416	128030582	12071544	12071559	Neuron	chr7:128030416-128030582	U	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.159	0.004	0.0	0.038	0.001	0.01	0.0	0.0	0.042	0.002	0.149	0.033	0.905	0.012	0.0	0.004	0.178	0.014	0.0	0.0	0.0	0.046	0.0	0.003	0.007	0.0
chr7	128678601	128679318	12081095	12081105	Blood-Granul	chr7:128678601-128679318	U	0.0	0.0	0.0	0.968	0.01	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.205	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.107	0.0	0.0	0.0
chr7	129607187	129607746	12093616	12093622	Megakaryocytes	chr7:129607187-129607746	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	130381678	130381840	12104358	12104372	Pancreas-Acinar	chr7:130381678-130381840	U	0.012	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.028	0.053	0.0	0.049	0.0	0.0	0.0	0.002	0.0	0.058	0.0	0.011	0.0	0.0	0.007	0.0	0.0	0.97	0.0	0.0	0.0	0.047	0.0	0.0	0.108	0.0	0.03	0.0
chr7	130381884	130382190	12104374	12104385	Pancreas-Acinar	chr7:130381884-130382190	U	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.009	0.0	0.009	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.017	0.005	0.0	0.002	0.0	0.0	0.99	0.008	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.015
chr7	134928775	134928952	12146344	12146357	Thyroid-Ep	chr7:134928775-134928952	U	0.0	0.02	0.021	0.025	0.013	0.031	0.004	0.0	0.034	0.0	0.002	0.0	0.0	0.001	0.015	0.04	0.012	0.0	0.0	0.012	0.065	0.005	0.018	0.0	0.026	0.0	0.0	0.0	0.0	0.004	0.007	0.0	0.008	0.0	0.0	0.0	0.0	0.004	0.004	0.947
chr7	135165081	135165411	12147931	12147936	Adipocytes	chr7:135165081-135165411	U	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	NA	0.0	0.091	0.0	0.0	0.5	NA	0.0	0.0	0.0	0.0	0.0	0.0	NA	1.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	NA	0.0	1.0	0.0	0.0	NA
chr7	142789812	142790205	12223896	12223907	Blood-T	chr7:142789812-142790205	U	0.019	0.008	0.021	0.0	0.032	0.527	0.989	0.042	0.007	0.008	0.0	0.053	0.026	0.003	0.018	0.061	0.0	0.0	0.002	0.005	0.015	0.036	0.0	0.014	0.004	0.0	0.006	0.0	0.0	0.0	0.021	0.021	0.016	0.0	0.067	0.0	0.0	0.004	0.024	0.0
chr7	142791595	142791866	12223911	12223916	Blood-T	chr7:142791595-142791866	U	0.04	0.0	0.0	0.0	0.0	0.107	0.897	0.25	0.0	0.0	0.05	0.0	0.0	0.056	0.077	0.189	0.0	0.0	0.067	0.025	0.0	0.172	0.012	0.141	0.073	0.054	0.0	0.04	0.0	0.0	0.033	0.062	0.032	0.0	0.0	0.0	0.0	0.023	0.25	0.0
chr7	149161670	149162243	12279906	12279913	Lung-Ep-Alveo	chr7:149161670-149162243	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.037	0.0	0.0	0.0	0.002	0.0	0.0	0.003	0.003	0.809	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0
chr7	149204449	149204626	12280684	12280690	Ovary-Ep	chr7:149204449-149204626	U	0.105	0.006	0.0	0.0	0.0	0.0	0.002	0.033	0.01	0.291	0.006	0.0	0.067	0.01	0.031	0.02	0.244	0.045	0.009	0.0	0.0	0.03	0.0	0.0	0.013	0.009	0.0	0.0	0.773	0.0	0.01	0.076	0.026	0.0	0.0	0.008	0.051	0.0	0.03	0.0
chr7	152153815	152154314	12327871	12327877	Pancreas-Delta	chr7:152153815-152154314	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	NA	0.0	0.0	0.0	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.636	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	152469423	152469792	12331577	12331584	Gastric-Ep	chr7:152469423-152469792	U	0.014	0.02	0.0	0.0	0.0	0.023	0.004	0.0	0.0	0.0	0.0	0.0	0.105	0.012	0.0	0.143	0.111	0.0	0.985	0.0	0.0	0.01	0.004	0.0	0.0	0.0	0.009	0.0	0.0	0.007	0.037	0.0	0.019	0.01	0.0	0.0	0.0	0.0	0.049	0.0
chr7	155788652	155788718	12376557	12376564	Bladder-Ep	chr7:155788652-155788718	U	0.01	0.873	0.0	0.0	0.0	0.0	0.0	0.025	0.118	0.0	0.005	0.014	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.036	0.0	0.0	0.026	0.0	0.0	0.0	0.004	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0
