chr	start	end	startCpG	endCpG	target	name	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
chr1	63429446	63429687	877719	877726	Skeletal-Musc	chr1:63429446-63429687	U	0.108	0.011	0.0	0.0	0.0	0.018	0.007	0.0	0.0	0.0	0.008	0.0	0.098	0.0	0.008	0.01	0.0	0.06	0.0	0.006	0.0	0.0	0.056	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.521	0.0	0.13	0.0
chr1	64096255	64097084	884166	884171	Head-Neck-Ep	chr1:64096255-64097084	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	64385484	64386042	886551	886556	Pancreas-Duct	chr1:64385484-64386042	U	0.042	0.0	0.0	0.0	0.007	0.029	0.01	0.0	0.0	0.0	0.071	0.1	0.279	0.0	0.0	0.0	0.0	0.057	0.0	0.014	0.0	0.024	0.018	0.0	0.0	0.016	0.024	0.0	0.083	0.894	0.0	0.0	0.065	0.0	0.03	0.0
chr1	65091636	65092134	892185	892192	Prostate-Ep	chr1:65091636-65092134	U	0.0	0.147	0.061	0.0	0.0	0.0	0.034	0.167	0.214	0.025	0.01	0.0	0.235	0.0	0.135	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.273	0.143	0.0	0.625	0.0	0.0	0.048	0.0
chr1	65369853	65371043	894700	894710	Pancreas-Alpha	chr1:65369853-65371043	U	0.026	0.0	0.013	0.0	0.0	0.082	0.0	0.0	0.0	0.0	0.003	0.048	0.083	0.0	0.027	0.034	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.228	0.984	0.016	0.0	0.016	0.0	0.012	0.0	0.0	0.0	0.0
chr1	65376254	65376644	894748	894758	Liver-Hep	chr1:65376254-65376644	U	0.007	0.0	0.0	0.016	0.031	0.008	0.0	0.0	0.0	0.0	0.001	0.024	0.035	0.0	0.0	0.002	0.0	0.0	0.014	0.887	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0
chr1	65411283	65411566	895028	895033	Lung-Ep-Alveo	chr1:65411283-65411566	U	0.1	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.062	0.0	0.0	0.0	0.053	0.0	0.0	0.015	0.0	0.0	0.021	0.0	1.0	0.0	0.0	0.0	0.15	0.087	0.0	0.0	0.0	0.0	0.0	0.048	0.2	0.0	0.0	0.0
chr1	65902816	65903973	900287	900307	Eryth-prog	chr1:65902816-65903973	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.532	0.0	0.027	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095	0.0	0.0	0.0	0.0	0.0
chr1	65955930	65956591	900654	900660	Adipocytes	chr1:65955930-65956591	U	1.0	0.0	0.091	0.0	0.0	0.0	0.021	0.167	0.0	0.0	0.196	0.0	0.0	0.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.111	0.077	0.462	0.0
chr1	66090070	66090319	901640	901645	Gastric-Ep	chr1:66090070-66090319	U	0.0	0.029	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.008	0.0	0.048	0.0	0.933	0.012	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0
chr1	67470935	67471248	910313	910319	Oligodend	chr1:67470935-67471248	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.066	0.963	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.286	0.0	0.007	0.0
chr1	68075404	68075993	915703	915713	Kidney-Ep	chr1:68075404-68075993	U	0.0	0.0	0.317	0.0	0.033	0.062	0.262	0.0	0.0	0.0	0.019	0.0	0.4	0.0	0.006	0.016	0.0	0.039	0.871	0.0	0.0	0.0	0.0	0.0	0.129	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.057	0.0
chr1	70169351	70169790	929276	929281	Gastric-Ep	chr1:70169351-70169790	U	NA	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.286	0.0	0.857	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	NA	0.0	0.0	0.0
chr1	70661377	70661571	931952	931960	Kidney-Ep	chr1:70661377-70661571	U	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.002	0.0	0.027	0.0	0.0	0.0	0.0	0.012	0.798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.0
chr1	73115207	73115401	946884	946896	Breast-Basal-Ep	chr1:73115207-73115401	U	0.0	0.0	0.004	0.0	0.002	0.008	0.0	0.836	0.194	0.0	0.001	0.018	0.112	0.0	0.003	0.01	0.0	0.0	0.0	0.0	0.0	0.016	0.004	0.005	0.006	0.009	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.005	0.0
chr1	75444309	75445630	958973	958978	Smooth-Musc	chr1:75444309-75445630	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	76739317	76740020	967647	967654	Prostate-Ep	chr1:76739317-76740020	U	0.0	0.545	0.016	0.0	0.004	0.0	0.01	0.0	0.0	0.0	0.0	0.1	0.224	0.0	0.005	0.034	0.0	0.082	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.129	0.0	0.0	0.0	0.0	0.0	0.78	0.0	0.0	0.056	0.0
chr1	77570358	77570467	972695	972700	Gastric-Ep	chr1:77570358-77570467	U	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.02	0.08	0.0	0.0	0.0	0.068	0.0	0.989	0.015	0.0	0.0	0.0	0.0	0.114	0.123	0.121	0.0	0.0	0.0	0.094	0.061	0.053	0.0	0.0	0.014	0.0	0.012	0.01	0.0
chr1	78404057	78404256	979648	979659	Small-Int-Ep	chr1:78404057-78404256	U	0.0	0.0	0.006	0.01	0.002	0.0	0.001	0.0	0.0	0.142	0.0	0.0	0.02	0.0	0.002	0.002	0.0	0.0	0.053	0.0	0.0	0.014	0.002	0.006	0.014	0.006	0.0	0.01	0.0	0.0	0.0	0.006	0.0	0.833	0.0	0.0
chr1	78422070	78422721	979760	979765	Pancreas-Acinar	chr1:78422070-78422721	U	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	1.0	0.0	NA	NA	0.0	NA	NA	NA	NA	NA	NA
chr1	78541192	78541734	980938	980943	Endothel	chr1:78541192-78541734	U	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	78986213	78986896	983402	983407	Lung-Ep-Bron	chr1:78986213-78986896	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	82298770	82299456	1003386	1003392	Pancreas-Delta	chr1:82298770-82299456	U	0.013	0.0	0.0	0.0	0.017	0.0	0.002	0.0	0.0	0.0	0.03	0.027	0.193	0.042	0.0	0.005	0.008	0.015	0.004	0.0	0.0	0.043	0.044	0.0	0.0	0.007	0.06	0.169	0.881	0.0	0.0	0.049	0.014	0.0	0.021	0.0
chr1	82312067	82312860	1003469	1003474	Colon-Ep	chr1:82312067-82312860	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	82531599	82532130	1004887	1004894	Heart-Fibro	chr1:82531599-82532130	U	0.333	0.0	0.0	0.014	0.014	0.012	0.014	0.0	0.068	0.0	0.161	0.038	0.316	0.0	0.0	0.004	0.53	0.84	0.01	0.011	0.0	0.0	0.004	0.019	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.036	0.167	0.0	0.168	0.0
chr1	82952160	82953329	1007374	1007381	Smooth-Musc	chr1:82952160-82953329	U	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151	0.4	0.348	0.0	0.0	0.0	0.0	0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.467	0.042	0.75	0.0
chr1	84200031	84200258	1014244	1014254	Epid-Kerat	chr1:84200031-84200258	U	0.008	0.0	0.0	0.0	0.008	0.016	0.008	0.0	0.0	0.0	0.002	0.667	0.206	0.0	0.0	0.083	0.0	0.108	0.008	0.0	0.0	0.106	0.006	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051	0.0	0.064	0.0
chr1	84738833	84739774	1017532	1017537	Colon-Ep	chr1:84738833-84739774	U	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.0	0.0
chr1	84769902	84771032	1017791	1017797	Colon-Ep	chr1:84769902-84771032	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	85027277	85027867	1019569	1019574	Epid-Kerat	chr1:85027277-85027867	U	0.0	0.115	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.0	1.0	0.182	0.0	0.0	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.188	0.0	0.0	0.0	0.0
chr1	85028761	85029068	1019576	1019583	Epid-Kerat	chr1:85028761-85029068	U	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.002	0.745	0.071	0.0	0.0	0.0	0.0	0.021	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1	85390105	85390189	1022760	1022766	Fallopian-Ep	chr1:85390105-85390189	U	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.014	0.0	0.0	0.004	0.0	0.105	0.99	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.057	0.0	0.645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109	0.0
chr1	86157317	86157430	1029168	1029173	Heart-Cardio	chr1:86157317-86157430	U	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.047	0.0	0.007	0.0	0.926	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
chr1	86666113	86666412	1032342	1032349	Heart-Fibro	chr1:86666113-86666412	U	0.091	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.233	0.0	0.0	0.008	0.021	0.652	0.0	0.014	0.0	0.0	0.0	0.0	0.057	0.1	0.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0	0.093	0.0
chr1	87457061	87457767	1038644	1038651	Eryth-prog	chr1:87457061-87457767	U	0.0	0.016	0.0	0.0	0.006	0.098	0.0	0.0	0.0	0.005	0.002	0.0	1.0	0.0	0.003	0.0	0.0	0.009	0.05	0.0	0.0	0.0	0.041	0.017	0.0	0.008	0.046	0.038	0.0	0.0	1.0	0.008	0.0	0.0	0.008	0.0
chr1	87607301	87607738	1039735	1039746	Lung-Ep-Alveo	chr1:87607301-87607738	U	0.0	0.0	0.0	0.0	0.005	0.009	0.01	0.0	0.0	0.003	0.007	0.022	0.24	0.0	0.0	0.007	0.0	0.006	0.075	0.006	0.924	0.116	0.0	0.0	0.0	0.032	0.023	0.152	0.245	0.0	0.0	0.0	0.0	0.0	0.04	0.014
chr1	87762045	87762237	1040997	1041003	Blood-Mono+Macro	chr1:87762045-87762237	U	0.357	0.0	0.0	0.659	0.865	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.238	0.0	0.0	0.005	0.018	0.018	0.0	0.012	0.0	0.0	0.007	0.038	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.079	0.0	0.042	0.0
chr1	87902864	87903396	1042388	1042393	Lung-Ep-Bron	chr1:87902864-87903396	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	88286937	88287129	1045161	1045167	Megakaryocytes	chr1:88286937-88287129	U	0.011	0.0	0.038	0.064	0.035	0.138	0.015	0.0	0.0	0.0	0.094	0.0	0.459	0.035	0.0	0.0	0.014	0.102	0.003	0.0	0.0	0.0	0.132	0.035	0.052	0.0	0.184	0.012	0.0	0.008	0.75	0.057	0.022	0.0	0.006	0.0
chr1	88737996	88738097	1047762	1047767	Ovary-Ep	chr1:88737996-88738097	U	0.0	0.0	0.0	0.0	0.003	0.0	0.008	0.011	0.047	0.005	0.011	0.029	0.219	0.264	0.0	0.031	0.0	0.058	0.004	0.0	0.0	0.051	0.027	0.939	0.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0
chr1	90363428	90363837	1059787	1059794	Eryth-prog	chr1:90363428-90363837	U	0.0	0.0	0.0	0.018	0.01	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.955	0.0	0.006	0.0	0.097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0
chr1	91074249	91075070	1064477	1064482	Smooth-Musc	chr1:91074249-91075070	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	91319920	91320504	1067231	1067238	Ovary-Ep	chr1:91319920-91320504	U	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.333	0.0	0.0	0.0	0.0	0.167	0.222	0.0	0.0	0.0	0.0	0.158	0.0	0.0	0.0	0.056	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1	92055516	92055639	1072978	1072983	Heart-Fibro	chr1:92055516-92055639	U	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.017	0.0	0.135	0.0	0.016	0.031	0.019	0.636	0.011	0.0	0.0	0.042	0.013	0.089	0.0	0.022	0.018	0.0	0.0	0.013	0.0	0.0	0.0	0.009	0.099	0.0
chr1	93401410	93401622	1086014	1086020	Liver-Hep	chr1:93401410-93401622	U	0.083	0.0	0.0	0.0	0.008	0.0	0.011	0.0	0.0	0.0	0.005	0.0	0.176	0.028	0.0	0.0	0.0	0.029	0.053	0.944	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1	94165060	94165443	1092955	1092960	Fallopian-Ep	chr1:94165060-94165443	U	0.0	0.0	0.035	0.0	0.012	0.023	0.019	0.103	0.0	0.0	0.03	0.0	0.114	1.0	0.007	0.006	0.0	0.0	0.007	0.0	0.0	0.019	0.007	0.0	0.182	0.0	0.0	0.0	0.0	0.0	0.0	0.452	0.0	0.0	0.027	0.0
chr1	94175352	94175912	1093057	1093062	Heart-Fibro	chr1:94175352-94175912	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	94289729	94290316	1094017	1094025	Breast-Basal-Ep	chr1:94289729-94290316	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.868	0.069	0.0	0.005	0.0	0.583	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.013	0.059	0.011	0.175	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0
chr1	94296799	94297055	1094079	1094084	Lung-Ep-Alveo	chr1:94296799-94297055	U	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1	0.0	0.0	0.0	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077
chr1	94489791	94490057	1096020	1096026	Eryth-prog	chr1:94489791-94490057	U	0.0	0.0	0.0	0.0	0.036	0.0	0.021	0.059	0.0	0.0	0.038	0.0	1.0	0.0	0.0	0.0	0.048	0.0	0.0	0.026	0.0	0.0	0.024	0.0	0.0	0.05	0.0	0.0	0.0	0.0	1.0	0.0	0.25	0.037	0.04	0.0
chr1	94514390	94514476	1096336	1096341	Endothel	chr1:94514390-94514476	U	0.588	0.04	0.0	0.0	0.026	0.0	0.015	0.016	0.0	0.0	0.733	0.0	0.157	0.0	0.04	0.007	0.084	0.232	0.239	0.031	0.128	0.0	0.152	0.105	0.014	0.09	0.0	0.041	0.068	0.0	0.2	0.013	0.343	0.043	0.107	0.021
chr1	94595612	94596059	1097223	1097231	Pancreas-Alpha	chr1:94595612-94596059	U	0.0	0.0	0.0	0.0	0.004	0.02	0.01	0.0	0.0	0.007	0.005	0.0	0.198	0.0	0.012	0.003	0.314	0.076	0.0	0.0	0.102	0.0	0.0	0.0	0.0	0.009	0.76	0.0	0.018	0.0	0.0	0.0	0.044	0.046	0.079	0.0
chr1	95471686	95472273	1104989	1104995	Lung-Ep-Bron	chr1:95471686-95472273	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	96991151	96991596	1114600	1114605	Adipocytes	chr1:96991151-96991596	U	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.347	0.333	0.333	0.0	0.053	0.0	0.0	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.286	0.0
chr1	97097307	97098041	1115342	1115347	Gastric-Ep	chr1:97097307-97098041	U	0.0	0.011	0.0	0.0	0.009	0.0	0.008	0.0	0.02	0.099	0.008	0.0	0.2	0.0	0.989	0.004	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.02	0.0	0.012	0.026	0.0
chr1	98730344	98731168	1124844	1124853	Ovary-Ep	chr1:98730344-98731168	U	0.0	0.0	0.089	0.0	0.008	0.0	0.004	0.0	0.0	0.017	0.019	0.0	0.182	0.667	0.0	0.041	0.0	0.0	0.455	0.0	0.0	0.0	0.009	0.0	0.944	0.052	0.16	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042
chr1	101712282	101712512	1144614	1144626	Blood-B	chr1:101712282-101712512	U	0.036	0.014	0.99	0.0	0.025	0.0	0.0	0.0	0.0	0.005	0.037	0.016	0.044	0.0	0.003	0.003	0.0	0.005	0.02	0.003	0.0	0.0	0.0	0.0	0.006	0.078	0.041	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.034
chr1	102164672	102165270	1147289	1147296	Prostate-Ep	chr1:102164672-102165270	U	0.094	0.746	0.0	0.024	0.025	0.0	0.012	0.059	0.0	0.095	0.007	0.0	0.292	0.0	0.033	0.006	0.0	0.136	0.024	0.106	0.0	0.0	0.07	0.0	0.016	0.192	0.078	0.02	0.0	0.022	0.0	0.667	0.051	0.013	0.365	0.0
chr1	102557399	102557902	1149318	1149323	Smooth-Musc	chr1:102557399-102557902	U	NA	0.2	0.0	0.0	0.0	0.333	0.1	0.167	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.053	0.0	0.5	0.0	0.3	0.0	0.0	0.0	0.167	0.0	0.286	0.111	0.0	0.333	0.143	0.0	0.0	0.0	0.0	0.5	0.0
chr1	103703922	103705074	1155488	1155494	Pancreas-Duct	chr1:103703922-103705074	U	0.0	0.111	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.25	0.129	NA	0.5	0.0	0.067	0.059	0.0	0.333	0.0	0.0	0.0	0.286	0.0	0.0	0.0	0.333	0.5	0.25	0.0	1.0	NA	0.1	0.0	0.0	0.0	0.0
chr1	104116387	104117456	1157405	1157414	Pancreas-Acinar	chr1:104116387-104117456	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111	0.0	0.0	0.3	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1	108224264	108224525	1180484	1180495	Colon-Ep	chr1:108224264-108224525	U	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.242	0.864	0.003	0.0	0.024	0.0	0.0	0.051	0.0	0.04	0.163	0.0	0.0	0.0	0.0	0.0	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0
chr1	109265920	109266980	1188757	1188764	Heart-Fibro	chr1:109265920-109266980	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	109271107	109271473	1188803	1188811	Pancreas-Beta	chr1:109271107-109271473	U	0.024	0.125	0.015	0.022	0.0	0.0	0.006	0.023	0.0	0.0	0.007	0.062	0.148	0.016	0.0	0.014	0.0	0.015	0.016	0.0	0.014	0.0	0.0	0.0	0.019	0.015	0.0	0.475	0.146	0.016	0.0	0.116	0.0	0.0	0.035	0.0
chr1	109712081	109712163	1194423	1194428	Blood-Granul	chr1:109712081-109712163	U	0.0	0.0	0.043	0.988	0.09	0.0	0.01	0.0	0.0	0.0	0.01	0.0	0.101	0.0	0.004	0.006	0.0	0.012	0.0	0.005	0.007	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.177	0.0	0.008	0.0
chr1	109843604	109843776	1196795	1196802	Heart-Cardio	chr1:109843604-109843776	U	0.0	0.0	0.0	0.009	0.005	0.011	0.012	0.0	0.0	0.0	0.008	0.0	0.133	0.0	0.01	0.004	0.978	0.008	0.22	0.0	0.0	0.0	0.0	0.0	0.008	0.006	0.0	0.011	0.0	0.0	0.0	0.0	0.074	0.0	0.011	0.008
chr1	110051286	110051427	1199369	1199375	Skeletal-Musc	chr1:110051286-110051427	U	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.002	0.0	0.114	0.0	0.004	0.0	0.0	0.0	0.011	0.0	0.0	0.009	0.144	0.017	0.0	0.04	0.0	0.0	0.015	0.0	0.0	0.0	0.577	0.0	0.013	0.0
chr1	110153945	110154120	1200528	1200535	Blood-Granul	chr1:110153945-110154120	U	0.015	0.0	0.0	0.975	0.134	0.0	0.0	0.0	0.011	0.004	0.003	0.083	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.1	0.007	0.319	0.011	0.007	0.0
chr1	110154279	110154578	1200535	1200541	Pancreas-Beta	chr1:110154279-110154578	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.786	0.0	0.0	NA	0.0	0.0	0.0	0.037	0.037
chr1	110202186	110202253	1201353	1201358	Pancreas-Duct	chr1:110202186-110202253	U	0.015	0.0	0.0	0.0	0.011	0.0	0.0	0.01	0.023	0.0	0.005	0.0	0.149	0.028	0.008	0.0	0.008	0.037	0.144	0.012	0.0	0.0	0.024	0.072	0.029	0.073	0.021	0.04	0.039	0.875	0.0	0.0	0.042	0.006	0.006	0.069
chr1	110426398	110427130	1203983	1203990	Adipocytes	chr1:110426398-110427130	U	0.736	0.0	0.0	0.0	0.003	0.0	0.002	0.019	0.039	0.0	0.268	0.0	0.252	0.0	0.006	0.011	0.0	0.081	0.0	0.0	0.006	0.0	0.037	0.222	0.01	0.019	0.01	0.0	0.0	0.188	0.0	0.016	0.123	0.0	0.006	0.0
chr1	110659458	110659634	1206920	1206925	Breast-Luminal-Ep	chr1:110659458-110659634	U	0.125	0.057	0.0	0.0	0.03	0.0	0.013	0.074	0.625	0.0	0.087	0.0	0.242	0.038	0.01	0.064	0.0	0.182	0.022	0.013	0.0	0.1	0.0	0.0	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.024	0.152	0.033
chr1	111040980	111041120	1211758	1211763	Smooth-Musc	chr1:111040980-111041120	U	0.122	0.01	0.027	0.0	0.031	0.02	0.062	0.0	0.0	0.018	0.116	0.074	0.259	0.033	0.036	0.065	0.044	0.463	0.032	0.047	0.109	0.071	0.232	0.015	0.0	0.205	0.035	0.098	0.098	0.0	0.0	0.0	0.149	0.0	0.487	0.079
chr1	111144600	111144789	1212706	1212713	Neuron	chr1:111144600-111144789	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.215	0.051	0.003	0.019	0.0	0.028	0.207	0.0	0.0	0.0	0.698	0.015	0.017	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.023
chr1	111739812	111740072	1217058	1217063	Blood-T	chr1:111739812-111740072	U	0.019	0.0	0.0	0.0	0.038	0.194	0.662	0.0	0.0	0.0	0.006	0.0	0.243	0.0	0.0	0.014	0.0	0.078	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.0	0.048	0.018
